date,race,horseCode,place,model_prob,public_prob,odds
2024-01-10,4,HK_2018_C460,12,0.10358110698041063,0.12307521670037093,6.6
2024-01-10,4,HK_2019_D359,9,0.09075189722449022,0.018890614656336003,43.0
2024-01-10,4,HK_2020_E184,1,0.08792673362811652,0.04512757945680267,18.0
2024-01-10,4,HK_2018_C511,2,0.10110093119949161,0.19340391195772574,4.2
2024-01-10,4,HK_2023_J049,3,0.10904090612761218,0.067691369185204,12.0
2024-01-10,4,HK_2022_H133,4,0.08219726371309714,0.13101555326168518,6.2
2024-01-10,4,HK_2022_H193,10,0.08881973162431522,0.1400511086590428,5.8
2024-01-10,4,HK_2022_H436,8,0.06681452139486893,0.013316334921679478,61.0
2024-01-10,4,HK_2022_H343,11,0.07246703869936164,0.1450529339682943,5.6
2024-01-10,4,HK_2020_E495,7,0.05471806314594287,0.067691369185204,12.0
2024-01-10,4,HK_2022_H180,6,0.06403351288879056,0.009556428590852331,85.0
2024-01-10,4,HK_2018_C531,5,0.044360397650297916,0.04512757945680267,18.0
2024-01-10,5,HK_2021_G166,11,0.10358112518212581,0.03352221368784184,24.0
2024-01-10,5,HK_2022_H149,8,0.09075190263005628,0.0903969807312589,8.9
2024-01-10,5,HK_2021_G211,6,0.08792676264287105,0.05363554190054695,15.0
2024-01-10,5,HK_2022_H323,3,0.10110093319690597,0.2514166026588138,3.2
2024-01-10,5,HK_2022_H106,4,0.10904087683465627,0.05363554190054695,15.0
2024-01-10,5,HK_2021_G081,1,0.08219725733089027,0.2873332601815015,2.8
2024-01-10,5,HK_2022_H378,5,0.08881972514088018,0.008468769773770571,95.0
2024-01-10,5,HK_2020_E343,12,0.0668145284544852,0.014898761639040818,54.0
2024-01-10,5,HK_2019_D033,7,0.07246702953479177,0.036569687659463834,22.0
2024-01-10,5,HK_2022_H199,9,0.05471806616081407,0.04732547814754143,17.0
2024-01-10,5,HK_2021_G408,2,0.06403349659798291,0.08045331285082043,10.0
2024-01-10,5,HK_2022_H247,10,0.04436039902617595,0.042343848868852854,19.0
2024-01-10,6,HK_2021_G236,8,0.16662731604071754,0.0741846566840214,11.0
2024-01-10,6,HK_2021_G171,10,0.13181824487954877,0.03022337864904575,27.0
2024-01-10,6,HK_2021_G448,11,0.0978394866674964,0.10461938763131223,7.8
2024-01-10,6,HK_2019_D482,7,0.12719603248123917,0.010200390294052942,80.0
2024-01-10,6,HK_2020_E054,5,0.15174916784182285,0.03264124894096941,25.0
2024-01-10,6,HK_2021_G070,6,0.06949730299379962,0.04080156117621177,20.0
2024-01-10,6,HK_2022_H215,3,0.07261088265430815,0.34001300980176474,2.4
2024-01-10,6,HK_2020_E249,4,0.06192205801284977,0.051001951470264706,16.0
2024-01-10,6,HK_2021_G446,1,0.02805873637454696,0.1990320057376184,4.1
2024-01-10,6,HK_2021_G209,12,0.013273007802330504,0.02331517781497815,35.0
2024-01-10,6,HK_2021_G371,2,0.04039023495199127,0.08160312235242353,10.0
2024-01-10,6,HK_2020_E120,9,0.037760000794525586,0.0123641094473369,66.0
2024-01-10,7,HK_2020_E192,3,0.12339815989310264,0.037003931889081916,22.0
2024-01-10,7,HK_2023_J050,11,0.1007594391745714,0.047887441268223654,17.0
2024-01-10,7,HK_2022_H165,5,0.09322866544190499,0.12150544799400032,6.7
2024-01-10,7,HK_2021_G476,12,0.1156848809975415,0.11971860317055914,6.8
2024-01-10,7,HK_2020_E273,7,0.1305671173648924,0.2087401286050775,3.9
2024-01-10,7,HK_2021_G402,2,0.08185168964604717,0.12150544799400032,6.7
2024-01-10,7,HK_2020_E441,4,0.09114055560994701,0.04522702786443345,18.0
2024-01-10,7,HK_2021_G360,10,0.061416711088039797,0.08140865015598023,10.0
2024-01-10,7,HK_2021_G144,9,0.06213394908153395,0.10711664494207923,7.6
2024-01-10,7,HK_2019_D288,1,0.03918966560992579,0.022002337879994654,37.0
2024-01-10,7,HK_2022_H033,6,0.055149688503122414,0.05088040634748764,16.0
2024-01-10,7,HK_2020_E480,8,0.03370913796723469,0.037003931889081916,22.0
2024-01-10,8,HK_2019_D278,11,0.11834756675044125,0.016772649989491375,49.0
2024-01-10,8,HK_2021_G221,8,0.10264151806241026,0.020546496237126937,40.0
2024-01-10,8,HK_2021_G268,5,0.09265467736543076,0.18263552210779496,4.5
2024-01-10,8,HK_2020_E218,1,0.10814197509154726,0.12841560148204334,6.4
2024-01-10,8,HK_2022_H362,2,0.11873025756170132,0.09339316471421333,8.8
2024-01-10,8,HK_2020_E434,4,0.08092266778289255,0.03735726588568534,22.0
2024-01-10,8,HK_2021_G033,6,0.08567390841774883,0.034244160395211554,24.0
2024-01-10,8,HK_2022_H037,3,0.06950743640290816,0.11258354102535306,7.3
2024-01-10,8,HK_2022_H203,9,0.05825776195258572,0.21073329473976346,3.9
2024-01-10,8,HK_2020_E431,12,0.04010946459293797,0.03160999421096452,26.0
2024-01-10,8,HK_2021_G137,7,0.06011938058009341,0.06848832079042311,12.0
2024-01-10,8,HK_2020_E413,10,0.0477343209260972,0.06321998842192904,13.0
2024-01-13,1,HK_2022_H189,3,0.097384625482656,0.0510987186538199,16.0
2024-01-13,1,HK_2021_G395,5,0.0840673449405187,0.19466178534788534,4.2
2024-01-13,1,HK_2021_G376,10,0.08519619599708532,0.020963576883618423,39.0
2024-01-13,1,HK_2022_H197,14,0.09920844457166969,0.020963576883618423,39.0
2024-01-13,1,HK_2019_D087,4,0.10699515569478234,0.15426028272851292,5.3
2024-01-13,1,HK_2021_G397,8,0.08265193944810408,0.0177734673578504,46.0
2024-01-13,1,HK_2022_H119,9,0.0917940704571992,0.04087897492305592,20.0
2024-01-13,1,HK_2018_C534,6,0.062411188001512886,0.03716270447550538,22.0
2024-01-13,1,HK_2021_G255,7,0.08239640277051734,0.14599633901091402,5.6
2024-01-13,1,HK_2021_G415,11,0.06339268192704758,0.02404645583709172,34.0
2024-01-13,1,HK_2020_E138,13,0.06387942952400089,0.01858135223775269,44.0
2024-01-13,1,HK_2021_G043,12,0.03778502844551095,0.028192396498659258,29.0
2024-01-13,1,HK_2020_E403,1,0.024599644045338757,0.11355270811959979,7.2
2024-01-13,1,HK_2021_G477,2,0.018237848694056237,0.13186766104211586,6.2
2024-01-13,2,HK_2023_J120,2,0.10358122367577144,0.373755717873229,2.2
2024-01-13,2,HK_2022_H383,5,0.09075184500396315,0.027408752644036794,30.0
2024-01-13,2,HK_2023_J040,4,0.08792668029535769,0.0632509676400849,13.0
2024-01-13,2,HK_2022_H404,9,0.10110087695930445,0.010963501057614717,75.0
2024-01-13,2,HK_2023_J063,11,0.1090409360248957,0.030454169604485323,27.0
2024-01-13,2,HK_2023_J028,6,0.08219733216565836,0.04568125440672799,18.0
2024-01-13,2,HK_2022_H407,7,0.08881960261735398,0.005555828238656107,148.0
2024-01-13,2,HK_2023_J024,3,0.06681456678858505,0.2569570560378449,3.2
2024-01-13,2,HK_2022_H319,1,0.07246695882233808,0.09343892946830724,8.8
2024-01-13,2,HK_2023_J033,8,0.05471812022568981,0.03162548382004245,26.0
2024-01-13,2,HK_2021_G210,10,0.06403355023965933,0.05481750528807359,15.0
2024-01-13,2,HK_2022_H270,12,0.04436037507072299,0.0060908339208970656,135.0
2024-01-13,3,HK_2023_J133,11,0.10358120786261442,0.09787790149206249,8.4
2024-01-13,3,HK_2019_D487,12,0.09075182424662999,0.11262662637442808,7.3
2024-01-13,3,HK_2022_H403,1,0.08792666654264251,0.2418159919215662,3.4
2024-01-13,3,HK_2022_H408,2,0.10110089281188954,0.11262662637442808,7.3
2024-01-13,3,HK_2023_J057,10,0.10904095550854555,0.010277179656666562,80.0
2024-01-13,3,HK_2023_J101,9,0.08219733198243827,0.013702906208888749,60.0
2024-01-13,3,HK_2023_J119,3,0.08881961720640986,0.08654467079298157,9.5
2024-01-13,3,HK_2022_H347,4,0.06681456124879424,0.17493071756028192,4.7
2024-01-13,3,HK_2023_J029,8,0.07246697513714041,0.014681685223809374,56.0
2024-01-13,3,HK_2022_H363,7,0.054718112400143216,0.035746711849275,23.0
2024-01-13,3,HK_2021_G025,5,0.064033553842368,0.016121066128104412,51.0
2024-01-13,3,HK_2020_E384,6,0.04436036815931591,0.08304791641750757,9.9
2024-01-13,4,HK_2023_J007,3,0.10305019248173462,0.5379415886355069,1.5
2024-01-13,4,HK_2022_H241,9,0.09203375662445298,0.03667783558878457,22.0
2024-01-13,4,HK_2018_C332,10,0.08786572197855655,0.018765404254726985,43.0
2024-01-13,4,HK_2019_D350,1,0.09912497551369506,0.10345030550682827,7.8
2024-01-13,4,HK_2023_J006,8,0.10610377692300452,0.0076848798376501,105.0
2024-01-13,4,HK_2022_H406,5,0.0814868198978373,0.03362134928971918,24.0
2024-01-13,4,HK_2022_H439,2,0.08642153263372303,0.1047938159679559,7.7
2024-01-13,4,HK_2022_H461,7,0.0696411990579514,0.004774629484930535,169.0
2024-01-13,4,HK_2021_G339,4,0.06928192022046217,0.08069123829532605,10.0
2024-01-13,4,HK_2019_D285,11,0.053408938522146406,0.018765404254726985,43.0
2024-01-13,4,HK_2022_H286,12,0.0652963367055015,0.014409149695593936,56.0
2024-01-13,4,HK_2021_G109,6,0.049978506403259404,0.038424399188250496,21.0
2024-01-13,5,HK_2021_G050,8,0.10398074980457905,0.01691630462094094,48.0
2024-01-13,5,HK_2023_J015,10,0.08937239492097396,0.22555072827921258,3.6
2024-01-13,5,HK_2022_H181,6,0.08787422332395631,0.05413217478701101,15.0
2024-01-13,5,HK_2022_H320,7,0.10298326352854761,0.03690830099114387,22.0
2024-01-13,5,HK_2022_H441,13,0.11191493791951868,0.07381660198228775,11.0
2024-01-13,5,HK_2022_H065,11,0.08280717550934756,0.026192987800166618,31.0
2024-01-13,5,HK_2021_G410,2,0.09116651642262888,0.06766521848376376,12.0
2024-01-13,5,HK_2022_H388,1,0.06402002969021657,0.25374456931411415,3.2
2024-01-13,5,HK_2022_H483,3,0.0757007316770947,0.03383260924188188,24.0
2024-01-13,5,HK_2020_E144,4,0.055987117917698795,0.04511014565584251,18.0
2024-01-13,5,HK_2023_J067,12,0.06271424988279442,0.0039999143931288925,203.0
2024-01-13,5,HK_2018_C436,14,0.03932300692651316,0.017651796126199243,46.0
2024-01-13,5,HK_2017_B385,5,0.018840313203691856,0.08201844664698639,9.9
2024-01-13,5,HK_2021_G278,9,0.01331528927243838,0.0624602016773204,13.0
2024-01-13,6,HK_2022_H260,1,0.10425519541703081,0.07406093385513192,11.0
2024-01-13,6,HK_2022_H361,4,0.08790717126029828,0.047921780729791245,17.0
2024-01-13,6,HK_2022_H090,8,0.08771532896322162,0.2809207835884315,2.9
2024-01-13,6,HK_2021_G223,2,0.10477343327712925,0.08855111656591862,9.2
2024-01-13,6,HK_2022_H163,13,0.11472543316342868,0.0073393718234815416,111.0
2024-01-13,6,HK_2022_H295,12,0.08332037682718513,0.019396911247772645,42.0
2024-01-13,6,HK_2021_G478,3,0.09346198769494712,0.12533388806253096,6.5
2024-01-13,6,HK_2021_G420,7,0.06126797366486996,0.03703046692756596,22.0
2024-01-13,6,HK_2022_H309,9,0.07898289747238436,0.012533388806253095,65.0
2024-01-13,6,HK_2022_H214,5,0.05721606976947313,0.15666736007816368,5.2
2024-01-13,6,HK_2022_H213,6,0.0613476283415917,0.05431135149376341,15.0
2024-01-13,6,HK_2022_H233,14,0.03481540162531089,0.06266694403126548,13.0
2024-01-13,6,HK_2022_H072,10,0.017865390882153286,0.016972297341801064,48.0
2024-01-13,6,HK_2021_G026,11,0.012345711640975992,0.016293405448129024,50.0
2024-01-13,7,HK_2018_C377,5,0.13816411579278343,0.020106587821964,40.0
2024-01-13,7,HK_2019_D334,9,0.11811141008011808,0.014622972961428362,55.0
2024-01-13,7,HK_2021_G306,6,0.09642799256131186,0.02062214135586051,39.0
2024-01-13,7,HK_2019_D489,8,0.1149615876312963,0.01517478326185962,53.0
2024-01-13,7,HK_2021_G213,4,0.12945042214425384,0.08936261254206221,9.0
2024-01-13,7,HK_2022_H399,1,0.07646467391192172,0.6702195940654666,1.2
2024-01-13,7,HK_2022_H274,3,0.07863842614527428,0.10180550795931137,7.9
2024-01-13,7,HK_2022_H089,2,0.07102870877558184,0.03829826251802666,21.0
2024-01-13,7,HK_2021_G246,7,0.04128183563161048,0.029787537514020735,27.0
2024-01-13,8,HK_2020_E301,8,0.1183476794645162,0.009966347508398407,81.0
2024-01-13,8,HK_2022_H398,4,0.1026414147824516,0.2522731713063347,3.2
2024-01-13,8,HK_2023_J079,6,0.0926545640526639,0.013682612681021541,59.0
2024-01-13,8,HK_2022_H036,1,0.10814196206219326,0.14415609788933412,5.6
2024-01-13,8,HK_2021_G065,3,0.11873032267170536,0.11212140946948208,7.2
2024-01-13,8,HK_2021_G407,7,0.08092277016983385,0.013020550777101144,62.0
2024-01-13,8,HK_2023_J110,11,0.08567379323694924,0.04748671459883947,17.0
2024-01-13,8,HK_2023_J020,5,0.06950748657652901,0.06209801139848239,13.0
2024-01-13,8,HK_2021_G471,12,0.05825771787545612,0.04036370740901355,20.0
2024-01-13,8,HK_2022_H433,2,0.04010949176980638,0.2604110155420229,3.1
2024-01-13,8,HK_2021_G333,9,0.06011942925996968,0.04036370740901355,20.0
2024-01-13,8,HK_2023_J036,10,0.04773428329337555,0.004056654010956136,199.0
2024-01-13,9,HK_2023_J052,9,0.123162060271819,0.01934933351028275,42.0
2024-01-13,9,HK_2022_H212,4,0.1025125851574266,0.2802317267006468,2.9
2024-01-13,9,HK_2022_H380,5,0.09346476732691576,0.13322491925112717,6.1
2024-01-13,9,HK_2023_J075,8,0.11379010604405294,0.0478042357312868,17.0
2024-01-13,9,HK_2022_H237,2,0.12746037417645614,0.2031680018579689,4.0
2024-01-13,9,HK_2021_G434,3,0.08140625758890585,0.06772266728598964,12.0
2024-01-13,9,HK_2023_J105,12,0.08896606257798549,0.015628307835228377,52.0
2024-01-13,9,HK_2022_H400,13,0.06422170812872051,0.004254827264041233,191.0
2024-01-13,9,HK_2022_H123,6,0.05959480219855446,0.054178133828791705,15.0
2024-01-13,9,HK_2023_J104,14,0.038375564609108445,0.00597552946641085,136.0
2024-01-13,9,HK_2022_H219,1,0.05641890428305223,0.054178133828791705,15.0
2024-01-13,9,HK_2023_J109,10,0.03810092044220635,0.0031377297584242302,259.0
2024-01-13,9,HK_2023_J053,7,0.007833017869476063,0.10554181914699683,7.7
2024-01-13,9,HK_2022_H419,11,0.004692869325320026,0.005604634534012935,145.0
2024-01-13,10,HK_2022_H334,2,0.11882775566863023,0.2274633414600783,3.6
2024-01-13,10,HK_2023_J080,12,0.10110135971886432,0.009412276198348068,87.0
2024-01-13,10,HK_2022_H198,4,0.09261771372904537,0.28236828595044206,2.9
2024-01-13,10,HK_2020_E471,8,0.11017728701491136,0.06298984840432938,13.0
2024-01-13,10,HK_2020_E445,13,0.12188392340146424,0.09986195478735145,8.2
2024-01-13,10,HK_2020_E279,3,0.08153933425730274,0.09412276198348069,8.7
2024-01-13,10,HK_2020_E346,5,0.08795505082343077,0.011065784179138945,74.0
2024-01-13,10,HK_2020_E467,10,0.06661353574912884,0.007311321689788231,112.0
2024-01-13,10,HK_2021_G195,11,0.06086950211686222,0.04309831732927799,19.0
2024-01-13,10,HK_2021_G139,6,0.0410478503831367,0.03411950121901174,24.0
2024-01-13,10,HK_2021_G412,7,0.05889245580868643,0.04309831732927799,19.0
2024-01-13,10,HK_2022_H381,14,0.042322206472546677,0.01949685783943528,42.0
2024-01-13,10,HK_2022_H395,9,0.00989763550039931,0.0481687076033107,17.0
2024-01-13,10,HK_2022_H392,1,0.006254389355590809,0.0174227240267294,47.0
2024-01-17,1,HK_2021_G295,10,0.09780098057417509,0.03897118722546493,21.0
2024-01-17,1,HK_2022_H083,3,0.08125178301724084,0.30310923397583833,2.7
2024-01-17,1,HK_2020_E487,11,0.08480316391619501,0.024070439168669515,34.0
2024-01-17,1,HK_2020_E166,1,0.10258448489587102,0.14357805819908132,5.7
2024-01-17,1,HK_2021_G030,7,0.11232349990980095,0.08183949317347636,10.0
2024-01-17,1,HK_2021_G301,4,0.08359541221658616,0.12399923208102479,6.6
2024-01-17,1,HK_2021_G322,5,0.09637796442831072,0.04814087833733903,17.0
2024-01-17,1,HK_2019_D274,9,0.057103289754800744,0.03409978882228181,24.0
2024-01-17,1,HK_2022_H285,2,0.08960613828139748,0.08183949317347636,10.0
2024-01-17,1,HK_2021_G282,8,0.06613968368674707,0.024070439168669515,34.0
2024-01-17,1,HK_2020_E296,6,0.061064323805992596,0.09628175667467806,8.5
2024-01-17,2,HK_2019_D198,7,0.10441098381494533,0.05062048166466048,16.0
2024-01-17,2,HK_2021_G151,10,0.08636733711932577,0.022497991850960214,36.0
2024-01-17,2,HK_2022_H296,3,0.08745687164330057,0.053995180442304516,15.0
2024-01-17,2,HK_2021_G229,5,0.10647312833973861,0.12655120416165122,6.4
2024-01-17,2,HK_2021_G436,9,0.11747216844715451,0.023140791618130506,35.0
2024-01-17,2,HK_2022_H386,2,0.08374092466118227,0.10124096332932096,8.0
2024-01-17,2,HK_2020_E478,8,0.09570595103148467,0.07362979151223344,11.0
2024-01-17,2,HK_2022_H027,6,0.058567269795667454,0.14209258011132767,5.7
2024-01-17,2,HK_2022_H251,1,0.08231334119042151,0.31151065639791065,2.6
2024-01-17,2,HK_2017_B213,11,0.058405214680945956,0.01372758824804352,59.0
2024-01-17,2,HK_2021_G172,4,0.05994226790280411,0.08099277066345678,10.0
2024-01-17,3,HK_2021_G015,8,0.10358112685185376,0.09780149597467437,8.3
2024-01-17,3,HK_2022_H358,9,0.09075187366627659,0.006997865660256873,116.0
2024-01-17,3,HK_2022_H121,7,0.08792677950809158,0.04775014215234102,17.0
2024-01-17,3,HK_2022_H425,11,0.1011009271942548,0.054116827772653156,15.0
2024-01-17,3,HK_2023_J086,2,0.10904089697279977,0.06244249358383057,13.0
2024-01-17,3,HK_2022_H058,4,0.08219726894791,0.1399573132051375,5.8
2024-01-17,3,HK_2022_H148,5,0.08881970700734715,0.09550028430468203,8.5
2024-01-17,3,HK_2022_H277,10,0.06681452918208451,0.27058413886326577,3.0
2024-01-17,3,HK_2022_H317,6,0.07246699806272994,0.019798839429019447,41.0
2024-01-17,3,HK_2021_G083,12,0.05471807459942116,0.06244249358383057,13.0
2024-01-17,3,HK_2022_H068,1,0.06403353806494971,0.12884958993488846,6.3
2024-01-17,3,HK_2022_H247,3,0.044360382389361436,0.013758515535420294,59.0
2024-01-17,4,HK_2020_E061,8,0.11772219868955916,0.11378557930493415,7.2
2024-01-17,4,HK_2021_G394,2,0.10407488713698478,0.12047884867581261,6.8
2024-01-17,4,HK_2021_G451,5,0.09257580873482618,0.0630197054611943,13.0
2024-01-17,4,HK_2020_E459,9,0.10601173040457083,0.030342821147982434,27.0
2024-01-17,4,HK_2022_H150,3,0.11551382560104068,0.10779686460467444,7.6
2024-01-17,4,HK_2021_G208,4,0.08021052600103237,0.13213809209605254,6.2
2024-01-17,4,HK_2023_J138,7,0.08334758482004125,0.024825944575621994,33.0
2024-01-17,4,HK_2022_H336,10,0.07243654008036376,0.008623749168373955,95.0
2024-01-17,4,HK_2022_H208,1,0.0556883965118427,0.2925914896412592,2.8
2024-01-17,4,HK_2022_H229,6,0.039143615102146,0.10639690532409425,7.7
2024-01-17,5,HK_2018_C037,9,0.10430493396865238,0.0810045136422339,10.0
2024-01-17,5,HK_2022_H128,2,0.08752883356843164,0.08526790909708831,9.5
2024-01-17,5,HK_2019_D222,11,0.08765989796688992,0.022501253789509415,36.0
2024-01-17,5,HK_2022_H073,4,0.10520682247774941,0.16531533396374262,4.9
2024-01-17,5,HK_2022_H207,5,0.11541803625534972,0.12656955256599048,6.4
2024-01-17,5,HK_2023_J048,7,0.08343395384327755,0.005625313447377354,144.0
2024-01-17,5,HK_2020_E347,1,0.09402789226751238,0.1928678896243664,4.2
2024-01-17,5,HK_2022_H437,10,0.060587640594475904,0.035219353757493,23.0
2024-01-17,5,HK_2022_H066,3,0.07981100958501929,0.1396629545555757,5.8
2024-01-17,5,HK_2019_D164,12,0.057517043315467815,0.03857357792487328,21.0
2024-01-17,5,HK_2016_A164,8,0.060999585573259185,0.03375188068426412,24.0
2024-01-17,5,HK_2021_G304,6,0.03376557097775321,0.07364046694748537,11.0
2024-01-17,6,HK_2021_G088,9,0.10358109392193567,0.05847028979030423,14.0
2024-01-17,6,HK_2022_H377,6,0.0907518776258785,0.3410766904434414,2.4
2024-01-17,6,HK_2021_G244,1,0.08792677741927517,0.12038000839180285,6.8
2024-01-17,6,HK_2020_E209,2,0.10110093740138779,0.04815200335672114,17.0
2024-01-17,6,HK_2020_E236,4,0.10904089688455286,0.09630400671344228,8.5
2024-01-17,6,HK_2022_H159,7,0.08219726795380779,0.015742001097389602,52.0
2024-01-17,6,HK_2019_D050,11,0.08881970841130603,0.031484002194779204,26.0
2024-01-17,6,HK_2022_H173,8,0.06681452417015904,0.026405937324653527,31.0
2024-01-17,6,HK_2019_D118,5,0.07246701563168867,0.014883346492077442,55.0
2024-01-17,6,HK_2021_G408,3,0.054718074061921064,0.20989334796519474,3.9
2024-01-17,6,HK_2019_D090,10,0.06403354194455621,0.03720836623019361,22.0
2024-01-17,7,HK_2022_H171,9,0.12323320406856923,0.054571616204424606,15.0
2024-01-17,7,HK_2022_H122,8,0.10208163629662804,0.11061814095491472,7.4
2024-01-17,7,HK_2022_H258,3,0.09341507393166879,0.10105854852671224,8.1
2024-01-17,7,HK_2022_H166,2,0.114272331976238,0.12790222547912017,6.4
2024-01-17,7,HK_2021_G204,7,0.12824276146183058,0.054571616204424606,15.0
2024-01-17,7,HK_2022_H116,6,0.08152543827609497,0.05846958879045493,14.0
2024-01-17,7,HK_2020_E355,4,0.0895137435018368,0.051160890191648066,16.0
2024-01-17,7,HK_2020_E447,5,0.06351496463692802,0.06296724946664378,13.0
2024-01-17,7,HK_2020_E472,11,0.060225687950206545,0.040928712153318454,20.0
2024-01-17,7,HK_2023_J111,12,0.03858130984212135,0.008995321352377683,91.0
2024-01-17,7,HK_2022_H357,10,0.056104464820116655,0.025580445095824033,32.0
2024-01-17,7,HK_2021_G466,1,0.03695573250122355,0.30317564558013665,2.7
2024-01-17,8,HK_2021_G449,11,0.11834756692972408,0.10102977218318294,8.1
2024-01-17,8,HK_2021_G093,4,0.10264147729150003,0.01995954035814102,41.0
2024-01-17,8,HK_2020_E385,10,0.09265467897829736,0.011058664252483539,74.0
2024-01-17,8,HK_2021_H009,5,0.10814202382550725,0.037197325212899174,22.0
2024-01-17,8,HK_2022_H368,2,0.11873026189804586,0.4813771498139893,1.7
2024-01-17,8,HK_2021_G016,3,0.08092269883429083,0.10102977218318294,8.1
2024-01-17,8,HK_2022_H341,8,0.08567388122983753,0.048137714981398926,17.0
2024-01-17,8,HK_2022_H185,1,0.069507440231657,0.10911215395783758,7.5
2024-01-17,8,HK_2022_H024,7,0.05825773577481124,0.03273364618735127,25.0
2024-01-17,8,HK_2021_G137,9,0.040109457511277424,0.00997977017907051,82.0
2024-01-17,8,HK_2023_J037,12,0.06011940966094541,0.005313903601842739,154.0
2024-01-17,8,HK_2021_G458,6,0.047734300690522535,0.04307058708862009,19.0
2024-01-21,1,HK_2022_H283,9,0.09699951345925811,0.11440439924656533,7.1
2024-01-21,1,HK_2021_G015,6,0.08535531979370005,0.08461158694277228,9.6
2024-01-21,1,HK_2022_H029,10,0.08523749898076301,0.09786400417477273,8.3
2024-01-21,1,HK_2021_G427,7,0.09738407459627609,0.040613561732530695,20.0
2024-01-21,1,HK_2021_G063,2,0.1042356774124807,0.11772046878994404,6.9
2024-01-21,1,HK_2021_G126,8,0.08203402079678405,0.03867958260241018,21.0
2024-01-21,1,HK_2021_G384,1,0.08942090066158388,0.11945165215450203,6.8
2024-01-21,1,HK_2021_G042,14,0.06512816700893606,0.045126179702811874,18.0
2024-01-21,1,HK_2018_C102,13,0.07886771383258201,0.031241201332715917,26.0
2024-01-21,1,HK_2021_G403,12,0.06194882874599291,0.020827467555143944,39.0
2024-01-21,1,HK_2021_G397,11,0.06521593024379117,0.014768567902738432,55.0
2024-01-21,1,HK_2022_H119,4,0.04262056724204055,0.0676892695542178,12.0
2024-01-21,1,HK_2020_E255,5,0.025907680566013978,0.07384283951369217,11.0
2024-01-21,1,HK_2019_D281,3,0.019644106659797437,0.1331592187951826,6.1
2024-01-21,2,HK_2022_H254,9,0.10398073658809877,0.05461735598517075,15.0
2024-01-21,2,HK_2021_G078,7,0.08937244989129096,0.08192603397775614,10.0
2024-01-21,2,HK_2022_H393,8,0.08787431474597758,0.006068595109463417,135.0
2024-01-21,2,HK_2022_H147,10,0.10298321349021294,0.06302002613673549,13.0
2024-01-21,2,HK_2022_H409,3,0.11191490265129726,0.008031964115466287,102.0
2024-01-21,2,HK_2022_H418,4,0.0828071841685407,0.22757231660487814,3.6
2024-01-21,2,HK_2022_H242,1,0.09116650248112444,0.3723910635352551,2.2
2024-01-21,2,HK_2022_H435,5,0.06402001480922836,0.06302002613673549,13.0
2024-01-21,2,HK_2021_G212,2,0.07570071819458703,0.08192603397775614,10.0
2024-01-21,2,HK_2022_H484,12,0.05598709056942389,0.0033576243433506613,244.0
2024-01-21,2,HK_2022_H172,6,0.0627142586489489,0.02409589234639886,34.0
2024-01-21,2,HK_2022_H488,11,0.03932301220602008,0.004334710792473869,189.0
2024-01-21,2,HK_2021_G179,13,0.018840311326156493,0.009638356938559545,85.0
2024-01-21,3,HK_2019_D476,8,0.11834762008715621,0.03095682759337849,26.0
2024-01-21,3,HK_2022_H411,1,0.10264147193524843,0.4024387587139204,2.0
2024-01-21,3,HK_2023_J055,10,0.09265465196231545,0.02981027842325336,27.0
2024-01-21,3,HK_2023_J062,2,0.10814196474520416,0.44715417634880045,1.8
2024-01-21,3,HK_2021_G195,7,0.11873027087706725,0.01871808180064746,43.0
2024-01-21,3,HK_2020_E364,6,0.08092278090406257,0.02981027842325336,27.0
2024-01-21,3,HK_2023_J134,9,0.08567376680784405,0.008048775174278407,100.0
2024-01-21,3,HK_2020_E422,3,0.06950747696546798,0.016426071784241648,49.0
2024-01-21,3,HK_2022_H076,4,0.058257699205102244,0.009043567611548772,89.0
2024-01-21,3,HK_2020_E234,5,0.0401094691063882,0.007593184126677742,106.0
2024-01-21,4,HK_2021_G334,2,0.10305019288240576,0.024608563420555233,33.0
2024-01-21,4,HK_2019_D350,8,0.09203382774338986,0.08120825928783228,10.0
2024-01-21,4,HK_2023_J042,6,0.0878657876416284,0.4274118909885909,1.9
2024-01-21,4,HK_2022_H412,1,0.09912494586814967,0.10974089092950305,7.4
2024-01-21,4,HK_2020_E105,13,0.10610369902935819,0.01691838735163172,48.0
2024-01-21,4,HK_2019_D285,7,0.0814868498913911,0.014247063032953028,57.0
2024-01-21,4,HK_2023_J161,5,0.08642150576913989,0.023202359796523506,35.0
2024-01-21,4,HK_2022_H373,12,0.06964119545609529,0.005678899250897361,143.0
2024-01-21,4,HK_2022_H466,10,0.06928189654844637,0.09442820847422356,8.6
2024-01-21,4,HK_2022_H057,14,0.05340891623661212,0.0041645261173247315,195.0
2024-01-21,4,HK_2022_H321,11,0.06529635446320144,0.021370594549429543,38.0
2024-01-21,4,HK_2022_H097,3,0.04997849522283176,0.1450147487282719,5.6
2024-01-21,4,HK_2022_H291,9,0.02087492586738266,0.02388478214348008,34.0
2024-01-21,4,HK_2021_G285,4,0.015431407379967644,0.008120825928783227,100.0
2024-01-21,5,HK_2021_G095,11,0.10398071589595068,0.035630070098667276,23.0
2024-01-21,5,HK_2019_D167,6,0.08937244328872752,0.1707274192227807,4.8
2024-01-21,5,HK_2022_H298,1,0.08787432102621782,0.12416539579838597,6.6
